;PC Software:StarLab Version 3.80 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:22/11/2022 at 18:02:17
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:947746)  VG2.54 (s/n:858327)

;Channel A:Details
;Name:3A
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:38.20mW             
;Max:122.2mW             
;Average:96.68mW             
;Std.Dev.:15.45mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 22/11/2022 at 18:02:17
  Timestamp   	  Channel A  	
        35.328	  9.740e-02 	
        35.391	  9.740e-02 	
        35.456	  9.740e-02 	
        35.518	  9.740e-02 	
        35.583	  9.740e-02 	
        35.647	  9.740e-02 	
        35.743	  9.740e-02 	
        35.806	  9.740e-02 	
        35.871	  9.740e-02 	
        35.935	  9.740e-02 	
        35.999	  9.740e-02 	
        36.063	  9.740e-02 	
        36.127	  9.740e-02 	
        36.192	  9.740e-02 	
        36.255	  9.740e-02 	
        36.319	  9.740e-02 	
        36.383	  9.740e-02 	
        36.447	  9.740e-02 	
        36.543	  9.740e-02 	
        36.608	  9.730e-02 	
        36.670	  9.730e-02 	
        36.735	  9.730e-02 	
        36.798	  9.740e-02 	
        36.863	  9.740e-02 	
        36.928	  9.740e-02 	
        36.992	  9.740e-02 	
        37.056	  9.750e-02 	
        37.119	  9.750e-02 	
        37.184	  9.750e-02 	
        37.247	  9.760e-02 	
        37.344	  9.760e-02 	
        37.408	  9.770e-02 	
        37.471	  9.770e-02 	
        37.535	  9.770e-02 	
        37.599	  9.780e-02 	
        37.663	  9.780e-02 	
        37.728	  9.790e-02 	
        37.790	  9.800e-02 	
        37.856	  9.800e-02 	
        37.920	  9.800e-02 	
        37.983	  9.810e-02 	
        38.046	  9.810e-02 	
        38.143	  9.820e-02 	
        38.208	  9.820e-02 	
        38.272	  9.820e-02 	
        38.335	  9.830e-02 	
        38.398	  9.830e-02 	
        38.462	  9.830e-02 	
        38.528	  9.830e-02 	
        38.592	  9.820e-02 	
        38.654	  9.820e-02 	
        38.720	  9.810e-02 	
        38.783	  9.810e-02 	
        38.847	  9.810e-02 	
        38.944	  9.820e-02 	
        39.006	  9.820e-02 	
        39.072	  9.820e-02 	
        39.135	  9.830e-02 	
        39.198	  9.830e-02 	
        39.263	  9.840e-02 	
        39.326	  9.840e-02 	
        39.392	  9.850e-02 	
        39.455	  9.850e-02 	
        39.519	  9.850e-02 	
        39.583	  9.850e-02 	
        39.646	  9.850e-02 	
        39.744	  9.850e-02 	
        39.808	  9.860e-02 	
        39.870	  9.860e-02 	
        39.936	  9.860e-02 	
        39.998	  9.860e-02 	
        40.063	  9.860e-02 	
        40.127	  9.860e-02 	
        40.192	  9.860e-02 	
        40.256	  9.850e-02 	
        40.319	  9.850e-02 	
        40.383	  9.840e-02 	
        40.446	  9.840e-02 	
        40.543	  9.840e-02 	
        40.608	  9.840e-02 	
        40.672	  9.840e-02 	
        40.736	  9.830e-02 	
        40.800	  9.830e-02 	
        40.863	  9.830e-02 	
        40.927	  9.830e-02 	
        40.990	  9.830e-02 	
        41.056	  9.830e-02 	
        41.119	  9.830e-02 	
        41.183	  9.830e-02 	
        41.247	  9.830e-02 	
        41.343	  9.840e-02 	
        41.406	  9.840e-02 	
        41.471	  9.850e-02 	
        41.535	  9.860e-02 	
        41.599	  9.870e-02 	
        41.663	  9.880e-02 	
        41.727	  9.880e-02 	
        41.791	  9.890e-02 	
        41.855	  9.900e-02 	
        41.920	  9.910e-02 	
        41.983	  9.910e-02 	
        42.047	  9.910e-02 	
        42.144	  9.920e-02 	
        42.208	  9.920e-02 	
        42.272	  9.920e-02 	
        42.336	  9.920e-02 	
        42.399	  9.920e-02 	
        42.462	  9.920e-02 	
        42.526	  9.920e-02 	
        42.592	  9.910e-02 	
        42.655	  9.900e-02 	
        42.720	  9.900e-02 	
        42.783	  9.890e-02 	
        42.847	  9.890e-02 	
        42.944	  9.880e-02 	
        43.007	  9.880e-02 	
        43.071	  9.880e-02 	
        43.136	  9.880e-02 	
        43.200	  9.880e-02 	
        43.262	  9.880e-02 	
        43.328	  9.890e-02 	
        43.392	  9.890e-02 	
        43.456	  9.890e-02 	
        43.518	  9.900e-02 	
        43.584	  9.900e-02 	
        43.647	  9.900e-02 	
        43.743	  9.910e-02 	
        43.807	  9.910e-02 	
        43.871	  9.910e-02 	
        43.935	  9.910e-02 	
        43.999	  9.910e-02 	
        44.062	  9.910e-02 	
        44.127	  9.910e-02 	
        44.192	  9.910e-02 	
        44.256	  9.910e-02 	
        44.320	  9.910e-02 	
        44.383	  9.910e-02 	
        44.447	  9.910e-02 	
        44.544	  9.920e-02 	
